city,latitude,longitude,dateTime,month_num,year,aqi_chn_mep,aqi_ind_cpcb,aqi_kor_airkorea,aqi_tha_pcd,aqi_uaqi,region_code,category,dominantPollutant,co,nh3,nmhc,no,no2,o3,pm10,pm25,so2,has_any_aqi,n_pollutants_present,clim_avg_rel_humidity_pct,clim_daily_mean_c,clim_mean_daily_max_c,clim_mean_daily_min_c,clim_mean_monthly_sunshine_hours,clim_record_high_c,clim_record_low_c,_merge,citycat_admin_name,citycat_capital,citycat_population,_merge_citycat
"Bangkok, Thailand",13.7563,100.5018,2025-11-18 22:00:00+00:00,11,2025,,,,27.0,59.0,th,Moderate air quality,pm10,560.73,,,,25.6,12.27,45.2,19.25,1.89,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-18 23:00:00+00:00,11,2025,,,,28.0,70.0,th,Good air quality,pm25,2104.74,,,,34.13,7.74,18.81,18.81,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 00:00:00+00:00,11,2025,,,,29.0,67.0,th,Good air quality,pm25,2124.73,,,,35.29,7.72,20.64,20.64,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 01:00:00+00:00,11,2025,,,,30.0,63.0,th,Good air quality,pm25,2201.91,,,,34.42,8.49,22.79,22.79,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 02:00:00+00:00,11,2025,,,,31.0,53.0,th,Moderate air quality,pm10,584.75,,,,45.05,9.58,58.95,22.1,1.89,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 03:00:00+00:00,11,2025,,,,31.0,51.0,th,Moderate air quality,pm10,641.77,,,,36.7,17.09,63.02,21.64,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 04:00:00+00:00,11,2025,,,,32.0,54.0,th,Moderate air quality,pm10,679.45,,,,32.03,19.8,58.22,18.38,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 05:00:00+00:00,11,2025,,,,32.0,55.0,th,Moderate air quality,pm10,634.83,,,,26.69,24.0,54.71,11.93,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 06:00:00+00:00,11,2025,,,,32.0,55.0,th,Moderate air quality,pm10,578.06,,,,20.91,33.42,54.85,11.08,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 07:00:00+00:00,11,2025,,,,32.0,58.0,th,Moderate air quality,pm10,566.47,,,,19.72,39.52,48.96,10.99,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 08:00:00+00:00,11,2025,,,,32.0,58.0,th,Moderate air quality,pm10,556.94,,,,19.96,44.12,48.38,10.56,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 09:00:00+00:00,11,2025,,,,32.0,58.0,th,Moderate air quality,pm10,565.92,,,,19.06,46.49,47.46,10.44,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 10:00:00+00:00,11,2025,,,,31.0,62.0,th,Good air quality,pm10,556.5,,,,19.86,46.24,42.15,9.38,1.67,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 11:00:00+00:00,11,2025,,,,31.0,58.0,th,Moderate air quality,pm10,557.98,,,,22.01,43.73,48.91,9.38,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 12:00:00+00:00,11,2025,,,,32.0,57.0,th,Moderate air quality,pm10,605.09,,,,28.59,38.99,49.73,11.47,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 13:00:00+00:00,11,2025,,,,34.0,58.0,th,Moderate air quality,pm10,632.7,,,,36.67,31.51,49.27,20.76,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 14:00:00+00:00,11,2025,,,,34.0,56.0,th,Moderate air quality,pm10,578.52,,,,25.55,32.78,53.9,11.3,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 15:00:00+00:00,11,2025,,,,29.0,56.0,th,Moderate air quality,pm10,578.76,,,,24.32,14.03,53.29,11.37,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 16:00:00+00:00,11,2025,,,,28.0,58.0,th,Moderate air quality,pm10,494.93,,,,23.2,31.89,47.34,12.59,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 17:00:00+00:00,11,2025,,,,27.0,58.0,th,Moderate air quality,pm10,493.57,,,,22.2,21.41,48.11,11.63,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 18:00:00+00:00,11,2025,,,,26.0,57.0,th,Moderate air quality,pm10,492.66,,,,20.7,25.09,50.78,10.17,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 19:00:00+00:00,11,2025,,,,24.0,56.0,th,Moderate air quality,pm10,472.19,,,,17.18,29.82,52.44,8.91,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 20:00:00+00:00,11,2025,,,,23.0,72.0,th,Good air quality,pm10,472.19,,,,15.98,29.79,31.79,9.33,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 22:00:00+00:00,11,2025,,,,22.0,72.0,th,Good air quality,pm10,474.33,,,,12.32,33.75,31.19,7.73,2.56,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-19 23:00:00+00:00,11,2025,,,,22.0,78.0,th,Good air quality,o3,463.22,,,,15.46,28.47,16.54,6.26,3.0,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 00:00:00+00:00,11,2025,,,,22.0,72.0,th,Good air quality,no2,584.72,,,,37.05,9.69,16.53,6.57,1.89,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 01:00:00+00:00,11,2025,,,,22.0,74.0,th,Good air quality,no2,641.76,,,,34.62,16.64,21.0,7.78,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 02:00:00+00:00,11,2025,,,,21.0,72.0,th,Good air quality,no2,534.09,,,,36.93,14.59,29.71,10.23,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 03:00:00+00:00,11,2025,,,,21.0,70.0,th,Good air quality,pm10,591.66,,,,35.82,14.1,33.59,10.06,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 04:00:00+00:00,11,2025,,,,20.0,67.0,th,Good air quality,pm10,600.17,,,,28.64,21.97,37.22,10.19,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 05:00:00+00:00,11,2025,,,,20.0,62.0,th,Good air quality,pm10,561.56,,,,19.52,28.08,41.73,9.92,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 06:00:00+00:00,11,2025,,,,20.0,66.0,th,Good air quality,pm10,540.23,,,,20.32,32.43,37.78,10.6,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 07:00:00+00:00,11,2025,,,,19.0,66.0,th,Good air quality,pm10,557.58,,,,22.15,33.8,38.12,11.78,1.89,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 08:00:00+00:00,11,2025,,,,19.0,58.0,th,Moderate air quality,pm10,538.61,,,,18.47,43.26,48.0,13.2,4.33,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 09:00:00+00:00,11,2025,,,,21.0,57.0,th,Moderate air quality,pm10,511.14,,,,16.71,48.59,50.93,14.11,2.55,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 10:00:00+00:00,11,2025,,,,24.0,55.0,th,Moderate air quality,pm10,493.67,,,,20.95,49.91,54.04,13.7,8.98,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 11:00:00+00:00,11,2025,,,,29.0,56.0,th,Moderate air quality,pm10,512.98,,,,25.42,43.88,53.65,14.97,3.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 12:00:00+00:00,11,2025,,,,31.0,56.0,th,Moderate air quality,pm10,533.41,,,,35.13,32.35,52.22,17.34,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 13:00:00+00:00,11,2025,,,,32.0,55.0,th,Moderate air quality,pm10,571.92,,,,39.14,30.95,54.56,22.44,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 14:00:00+00:00,11,2025,,,,32.0,55.0,th,Moderate air quality,pm10,573.73,,,,40.21,32.86,54.44,24.56,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 15:00:00+00:00,11,2025,,,,29.0,56.0,th,Moderate air quality,pm10,623.13,,,,48.46,18.31,52.25,23.71,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 16:00:00+00:00,11,2025,,,,25.0,58.0,th,Moderate air quality,pm10,623.94,,,,46.97,27.37,49.19,23.2,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 17:00:00+00:00,11,2025,,,,23.0,57.0,th,Moderate air quality,pm25,620.29,,,,25.88,29.31,49.93,27.29,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 18:00:00+00:00,11,2025,,,,23.0,55.0,th,Moderate air quality,pm10,590.76,,,,25.09,25.97,54.43,20.4,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 19:00:00+00:00,11,2025,,,,23.0,56.0,th,Moderate air quality,pm10,590.41,,,,24.27,25.85,53.34,20.0,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 20:00:00+00:00,11,2025,,,,24.0,57.0,th,Moderate air quality,pm10,590.4,,,,15.58,26.03,50.04,18.28,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 21:00:00+00:00,11,2025,,,,25.0,59.0,th,Moderate air quality,pm10,588.13,,,,16.42,25.2,46.34,18.06,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 22:00:00+00:00,11,2025,,,,26.0,62.0,th,Good air quality,pm10,474.8,,,,18.36,23.36,41.79,17.63,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-20 23:00:00+00:00,11,2025,,,,27.0,72.0,th,Good air quality,pm25,494.68,,,,23.66,18.67,22.92,17.22,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 00:00:00+00:00,11,2025,,,,28.0,71.0,th,Good air quality,pm25,534.09,,,,29.13,14.87,25.09,17.95,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 01:00:00+00:00,11,2025,,,,29.0,70.0,th,Good air quality,pm25,591.67,,,,35.22,13.87,32.61,18.65,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 02:00:00+00:00,11,2025,,,,30.0,54.0,th,Moderate air quality,pm10,566.0,,,,39.7,14.75,57.51,21.35,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 03:00:00+00:00,11,2025,,,,31.0,55.0,th,Moderate air quality,pm10,583.37,,,,38.74,15.78,54.35,20.43,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 04:00:00+00:00,11,2025,,,,32.0,55.0,th,Moderate air quality,pm10,581.88,,,,32.36,18.88,55.15,18.16,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 05:00:00+00:00,11,2025,,,,33.0,54.0,th,Moderate air quality,pm10,533.28,,,,29.14,23.1,58.4,16.3,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 06:00:00+00:00,11,2025,,,,33.0,55.0,th,Moderate air quality,pm10,488.44,,,,25.95,28.11,54.68,15.61,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 07:00:00+00:00,11,2025,,,,34.0,55.0,th,Moderate air quality,pm10,484.56,,,,21.71,33.1,55.92,15.24,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 08:00:00+00:00,11,2025,,,,34.0,57.0,th,Moderate air quality,pm10,483.87,,,,20.12,38.43,50.25,15.56,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 09:00:00+00:00,11,2025,,,,34.0,55.0,th,Moderate air quality,pm10,493.87,,,,23.07,42.67,56.09,17.16,2.99,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 10:00:00+00:00,11,2025,,,,35.0,54.0,th,Moderate air quality,pm10,503.75,,,,23.28,46.23,56.44,17.29,3.88,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 11:00:00+00:00,11,2025,,,,35.0,58.0,th,Moderate air quality,pm10,510.73,,,,25.95,43.78,48.95,16.64,4.1,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 12:00:00+00:00,11,2025,,,,35.0,55.0,th,Moderate air quality,pm10,498.79,,,,27.8,41.32,54.21,19.64,2.33,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 13:00:00+00:00,11,2025,,,,35.0,54.0,th,Moderate air quality,pm10,500.04,,,,31.14,18.31,57.05,24.15,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 14:00:00+00:00,11,2025,,,,35.0,52.0,th,Moderate air quality,pm10,500.94,,,,43.06,19.41,61.36,21.42,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 15:00:00+00:00,11,2025,,,,35.0,55.0,th,Moderate air quality,pm10,592.13,,,,41.31,25.07,56.2,23.82,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 16:00:00+00:00,11,2025,,,,35.0,56.0,th,Moderate air quality,pm10,595.42,,,,40.94,25.63,53.14,25.94,1.67,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 17:00:00+00:00,11,2025,,,,35.0,51.0,th,Moderate air quality,pm10,576.92,,,,37.42,22.8,63.63,25.46,1.89,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 18:00:00+00:00,11,2025,,,,35.0,52.0,th,Moderate air quality,pm10,557.39,,,,31.24,23.88,62.73,23.44,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 19:00:00+00:00,11,2025,,,,36.0,52.0,th,Moderate air quality,pm10,555.79,,,,30.0,30.51,61.78,21.85,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 20:00:00+00:00,11,2025,,,,36.0,55.0,th,Moderate air quality,pm10,555.8,,,,18.43,29.42,54.88,20.14,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 21:00:00+00:00,11,2025,,,,36.0,55.0,th,Moderate air quality,pm10,553.07,,,,16.37,27.59,55.08,19.26,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 22:00:00+00:00,11,2025,,,,36.0,57.0,th,Moderate air quality,pm10,505.83,,,,20.96,23.86,51.07,16.91,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-21 23:00:00+00:00,11,2025,,,,36.0,72.0,th,Good air quality,pm25,533.2,,,,28.63,17.14,23.23,17.56,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 00:00:00+00:00,11,2025,,,,36.0,69.0,th,Good air quality,pm25,566.03,,,,32.9,15.03,25.14,19.27,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 01:00:00+00:00,11,2025,,,,36.0,65.0,th,Good air quality,pm25,583.41,,,,33.34,15.9,31.3,21.72,1.22,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 02:00:00+00:00,11,2025,,,,37.0,56.0,th,Moderate air quality,pm10,550.02,,,,31.94,20.84,53.84,22.61,1.89,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 03:00:00+00:00,11,2025,,,,37.0,54.0,th,Moderate air quality,pm10,560.7,,,,29.98,21.81,56.81,21.31,1.45,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 04:00:00+00:00,11,2025,,,,37.0,55.0,th,Moderate air quality,pm10,537.76,,,,23.86,26.89,55.99,18.0,1.44,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 05:00:00+00:00,11,2025,,,,37.0,54.0,th,Moderate air quality,pm10,528.78,,,,25.28,32.82,56.67,17.97,1.67,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 06:00:00+00:00,11,2025,,,,37.0,55.0,th,Moderate air quality,pm10,517.19,,,,22.86,39.95,54.84,18.0,2.55,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 07:00:00+00:00,11,2025,,,,37.0,56.0,th,Moderate air quality,pm10,509.58,,,,17.38,50.27,53.23,17.0,2.55,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 08:00:00+00:00,11,2025,,,,37.0,55.0,th,Moderate air quality,pm10,508.76,,,,18.41,46.82,54.01,16.27,2.99,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 09:00:00+00:00,11,2025,,,,37.0,56.0,th,Moderate air quality,o3,526.13,,,,16.75,55.77,52.66,15.08,2.55,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 10:00:00+00:00,11,2025,,,,37.0,53.0,th,Moderate air quality,o3,527.73,,,,16.87,58.67,48.52,17.26,5.43,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 11:00:00+00:00,11,2025,,,,38.0,58.0,th,Moderate air quality,pm10,527.73,,,,20.82,35.27,48.96,16.98,4.77,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 12:00:00+00:00,11,2025,,,,45.0,53.0,th,Moderate air quality,o3,521.15,,,,26.8,59.18,54.73,19.73,9.42,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 13:00:00+00:00,11,2025,,,,49.0,54.0,th,Moderate air quality,pm10,552.28,,,,36.7,50.21,57.5,25.92,14.73,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
"Bangkok, Thailand",13.7563,100.5018,2025-11-22 14:00:00+00:00,11,2025,,,,46.0,54.0,th,Moderate air quality,pm10,556.86,,,,37.27,27.63,57.36,26.83,17.38,True,6,68.8,28.4,33.1,24.7,194.8,38.8,14.2,both,Krung Thep Maha Nakhon,primary,18007000.0,both
